,id,comment,contents
1350,  Krea ATH,6:11 별 것 다 귀여우시네!  ㅋㅋㅋ ㄷㄱㄹㄷㄱㄹ!,ZUYONI
1351,  마지막급식,"4:06 가로, 세로 모두 다커졌다되있는데 수치는 세로가 더 작아진 수치인데욥!",ZUYONI
1352,  호잇,플러스 발열은어떤가요 ?,ZUYONI
1353,  신앗토,주연님 갤럭시탭 시리즈도 리뷰해주세요,ZUYONI
1354,  qlrglsrld9766,혹시 지문인식은 플립3 처럼 전원키로 하는건가요???,ZUYONI
1355,  지누,와 실물기기ㄷㄷ,ZUYONI
1356,  트월킹,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 킹럭시네,ZUYONI
1357,  은하,언니 오늘도 잘봤어요❣,ZUYONI
1358,  성이름,아나운서같당,ZUYONI
1359,  알맹,리뷰 잘봤습니다! 울트라512기가1테라 12램은 너무했음,ZUYONI
1360,  gree,기다렸어요~,ZUYONI
1361,  조정란,S21  S22   차이  있어요   글라스틱   글라스의  차이   베터리  차이   잡았을때의  차이   테두리와   카몌라섬의  이어진것   안이어진것의  차이,ZUYONI
1362,  나나,"아이폰 11 프로 쓰고 있는데, 이번 갤럭시 22, 22 플러스 핑크 골드 너무 예쁘네염… ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ 갤럭시로 넘어갈까 고민되게 하네여 ㅠㅠㅠㅠㅠ주연님의 상세한 리뷰 감사드립니다!!❤️❤️",ZUYONI
1363,  차현곤,주연님 영상보고 사전예약 했습니다..22울트라 기대됩니다 버건디로....,ZUYONI
1364,  S.Y. Jo,얼마받으심?,ZUYONI
1365,  김민진,영상 속 버건디 색상이 다른 영상에서보다 더 진한 포도 색 처럼 보이는데 직접 눈으로 볼때도 그런가요? 다른데서는 별루다 했는데 여기서 보이는 버건디는 취저인데요?,ZUYONI
1366,  TM Roh,오미크론 격리중에심심했는데 영상이 !! 감사합니다,ZUYONI
1367,  정선호,주연님 전 이번 울트라 디자인이 호감이구여다음 폰 울트라 화이트로 감니다,ZUYONI
1368,  azkanify,노말만 베이퍼 체임버 없어서 게임같은거 할때 온도 더 높습니다.,ZUYONI
1369,  앞발,울트라 다 좋은데.. 에지좀 포기 했으면 좋겠음. 후면 에지는 오케이. 근데 전면 에지는 좀 사용성이 불편해,ZUYONI
1370,  윤상호,별로인듯이젠 진짜 아이폰에게 안되는구나 ㅡㅡ,ZUYONI
1371,  이용주,오늘도 잘보고 가요!감기 조심하시고 즐거운 하루되세요!💯💖🤭💖💯💯❣❣💗💗,ZUYONI
1372,  하리보젤리,s22 노트가  더좋아보이는이유는머지?,ZUYONI
1373,  j k,가변주사율 10~120라고 했는데 삼성에서 48~120이라고  정정 했다고 하는데 맞나요?,ZUYONI
1374,  응자,버건디말고 차라리 네이비를 추가해주지..,ZUYONI
1375,  5테이크,주연채널도 드디어 4k 영상인건가요?,ZUYONI
1376,  Konic,06:11 덜허럭~~ 덜허럭~~ 아 너무 귀엽자나 ㅜㅜ,ZUYONI
1377,  JN J,간만에 봤는데 더 이뻐졌네. 기기말고 주연님.,ZUYONI
1378,  Kim Gun,"사전예약 라이브 방송까지 하셨고, 광고비 많이 받으셨을 텐데 GOS 이슈는 어떻게 다루실지 아주 궁금. 솔직한 리뷰로 구독자를 얻느냐, 입꾹닫 해서 광고주를 얻느냐??",ZUYONI
1379,  화이트데이,19:20에 실제 두께는 S22가 조금 더 두꺼운거 아닌가요??,ZUYONI
1380,  adrian pk,아이폰을 이길 한방을 원해 우리는...차리리 플립 같은 신박한 제품이나...이런건 우리가 기대하던게 아냐...판매량이 증명해줄거야...삼성 힘내!! 은하계 외계인은 이제 놔주고 안드로메다에서 납치해왕,ZUYONI
1381,  HYNN_보라,주연님 화이팅^^,ZUYONI
1382,  hj AHN,펜은 진짜 쓰기싫은데 스페이스 카메라는 쓰고싶은데 아를 어쩌죠ㅠㅜㅜ 울트라랑 플러스 중에 너무 고민이 돼요...,ZUYONI
1383,  Aptitude7,S22 핑크 개이쁘다 애플만큼 이쁘다 맘에든다,ZUYONI
1384,  이소우아하 나,개과천선 ㅋㅋㅋ 사심잔뜩 넣어서 광고 진물나게하네 ㅋ,ZUYONI
1385,  hana Lee,😍😍 주연 여신님의 말씀은 아인슈타인의 상대성이론 보다 고귀하며 무조건 옳음!!!,ZUYONI
1386,  후륜바리,세계최초 분해쇼 해주세요!!!!,ZUYONI
1387,  Cornell2393,영상보고 저도 질렀습니다 주연님!,ZUYONI
1388,  fldjsk8900 zk,"오늘 구독 했어요^^주연님 영상 너무 재밋음요!..Z플립3 쓰고 있었는데, 화면 깨진거 처럼 현상이 계속 일어나 주연님  영상보고 갤럭시 울트라22 사전예약 하고 자급제 구매 했어요!좋은 영상 많이 해주세요!😃",ZUYONI
1389,  다마구찌,LG가 외계인이다 ㅎㄷㄷ!,ZUYONI
1390,  가즈아,비추함,ZUYONI
1391,  이주호,주연테크 리오나인 X34QC-65W 34인치 커브드 게이밍 모니터 USB-C 무결점 궁금합니다~,ZUYONI
1392,  HYUN,여러분들은 버건디 컬러 어떻게 생각하세요?버건디가 예뻐보였는데 실물을 아직 보지 못해서 다들 다라이 같다고 ㅋㅋㅋㅋ화이트로 해야하나 고민입니다 ㅎㅎ,ZUYONI
1393,  you me,갤럭시S22 셀카 아이폰13이랑 둘 중에 뭐가 더 예쁘게 나오는지 비교해 주세요 ㅜ_ㅠ,ZUYONI
1394,  이새우,9:37 꺼진화면 위에 s펜 띄우고 버튼 누르면 꺼진화면메모 가능합니다,ZUYONI
1395,"  Hyun,cm lee","아 플립3 안갈아타고 기다리길잘햇다 여지껏 갤럭시노트3,4,6,7,8,10만쓴 사용자인데 없어진다는소리에 우울햇는데 다행히나와줬네요♡ 이걸로 바꿔여겟어요ㅠㅠ",ZUYONI
1396,  천사날개,s22 광고 받았는지 엄첨 좋다 칭찬만 하더니 gos 이슈에 아무말도 안하네 ㅉㅉ,ZUYONI
1397,  이수성,색상은 공홈이 더 예쁜것같은데 문제는 자급제라는것 자급제는 쓰기 귀찮은데,ZUYONI
1398,  CAP,유튜버 샛기들 진짜 나쁜거야. 지들은 삼성 쓰지도 않으면서 삼성 돈 받고 좋다고 영상찍고 문제 생기면 입싹이고. 결국 피해자는 영상보고 산 사람들 ㅋ,ZUYONI
1399,  PePe the frog,직접 써봐야 알겠지만 일단 짝수버전 특유의 띵작 냄새가 나네요,ZUYONI
1400,  뿌이뿌이,20:10 S22+가 살짝 더 가볍다고 하셨는데 자막은 반대로...ㅎㅎ,ZUYONI
1401,  Ten J,갤럭시 S22 울트라 512B 그린 너로 정했다-!!오늘도 좋은 리뷰 감사합니다~~,ZUYONI
1402,  kokoru Ko,진짜 컬러가 우울하다 ㄷㄷ,ZUYONI
1403,  sagolgabi Jang,1테라 끌린다 진짜,ZUYONI
1404,  John Doe,신뢰 안 가는 테크? 유튜버중 하나임..,ZUYONI
1405,  레레,완전 기다렸어요 언니 영상만 럽유주연,ZUYONI
1406,  Super Natural,s22이랑 s22+  가격차이 20만원 그냥 울트라 사라는듯;,ZUYONI
1407,  최진영,s22울트라사면 보호필림이 붙혀서나오나요?,ZUYONI
1408,  미니멀라이프TV,야간 3배줌 해상도.....미쳤네,ZUYONI
1409,  이새로이,은근 기대되는부분 ㅎ,ZUYONI
1410,  gagamal010,이렇게 빨아주는 영상을... 양심이 있나?,ZUYONI
1411,  Dbdvvwb,"9분, 6분 먼저 올라온 영상보고 S22영상 세번째로 보네요ㅋㅋㅋ",ZUYONI
1412,  김준형,주연님 넘이뻐요 ..IT유튜버중에 젤이쁘심 사랑합니다~,ZUYONI
1413,  층간소음폭격기,이제와서 보니 유튜브 리뷰영상이란게 얼마나 무능하고 무의미한 일인가 자책하게 된다 여러모로 삼성은 대단한 회사임,ZUYONI
1414,  평생여친 구함,주연님 깜찍하고 귀여워요.잘 보고 가요.,ZUYONI
1415,  Seok Hwan Kim,"노트 10+ 유저인데 펜수납위치, 버튼위치 싹다 반대방향으로 바꼈네요ㅠㅠㅠ",ZUYONI
1416,  snow 1,실물보고~~~~와우!!!!  진짜..이쁘더라..!!!!,ZUYONI
1417,  박모닉,개인적인 의견 입니다만 울트라가 카메라 범퍼가 없어지면서 뒷면으로 폰 떨어트리면 카메라 랜즈 사망하겠는데요 ㄷㄷ,ZUYONI
1418,  유찬,아 진짜 점점 제스쳐 귀여워지심ㅋㅋ,ZUYONI
1419,  퓨튭,S22일반모델은 작아서그런지 진짜 그립감이 아이폰같음,ZUYONI
1420,  YOUTUBE고양이,카메라는 좋아졌는데 성능이 아쉽네요,ZUYONI
1421,  vitaminc,저는 버건디 했어요^^ 온라인에선 모두들 호박고구마 팥죽색 같다고 실물갑 그린이라고 하는데..글쎄요 울트라 구매자가 남성분들이 아무래도 더  많아서 그런게 아닐까? 하고 의아했어요 저는 삼십대 여자고 5번 직접 가서 아무리 실물 봐도 블랙.그린 남성폰 같고 화이트는 울트라의 크기에 무광이 생각보다 별로였고 테두리부분 실버가 거슬렸어요.. 버건디가 확실히 볼수록 고급져서 버건디했습니다! 같이 간 두명의 친구도 애플팸 둘인데 버건디 픽 했답니다! 메인컬러인 이유가 있어요ㅎㅎ남들이 어떻건 내가 맘에드는거 꼭 실물보고 결정들 하세요❣,ZUYONI
1422,  노력하는용갈이들,이영상보고 아이폰13에서 s22으로 바꾸고싶음맘이 생겼어요!,ZUYONI
1423,  kangsam,잇썸은 걍주던데 주연님은 왜케 제한하는거야!!!!,ZUYONI
1424,  EUN PYO hong,밤새 작업하시느라 고생많으셨어요!  감사합니다 힘내요,ZUYONI
1425,  헵쓰읍,갤럭시 뽐뿌 크다아아....,ZUYONI
1426,  검정,S22 기본모델은 ㄹㅇ 살만함,ZUYONI
1427,  아랑,21쓰는데 걍 13프로사거나 아님 14출시일까지 기다려야겠다,ZUYONI
1428,  인생2회차추비,오늘영상 뭔가 되게 뽀샤시하게 나와서 좋네요 ㅎ 평소엔 동네누나가 집에 있는걸 본느낌이라면 오늘영상은 그 누나가 쫙 뺴입고 일하는 모습을 본느낌이랄까 ㅎㅎ,ZUYONI
1429,  Specia1,5:10 이건 분명 다음작에서 오른쪽으로 바뀔 것 같네요. 항상 삼성은 바꿀 꺼 마땅히 없거나 적을 때 방향 바꾸기로 시선을 돌리곤 했어서. 같은 방법을 다음작에 사용할 거라 예상합니다.,ZUYONI
1430,  준환을 준환,좀만 더 참을 걸 ㅠㅠㅠ 아이폰 13으로 바꿨는데 ㅠㅠ 갤22핑크 괜찮아보이네 ㅠ,ZUYONI
1431,  чүү,그냥 주연님만 보다 갑니당,ZUYONI
1432,  나카에유메노,"울트라는 디자인이랑 크기가 너무 오바고, 기본형은 충전속도가 오바고, 플러스를 사야겠는데기본이랑 차이가 배터리 크기랑 충전속도 뿐이라서 좀 손해보는 느낌 ㅋㅋ",ZUYONI
1433,  유정,슼 사전예약 혜택이 가챠인가요?,ZUYONI
1434,  JW Lee,22:10  전작과 같이 48-120Hz로  같은걸루 압니다요,ZUYONI
1435,  여니,"S22 울트라에도 핑크골드 색상 넣어주지.....ㅠㅠㅠㅠ 그게 넘 아쉽,,,",ZUYONI
1436,  달료,"오늘 매장 다녀왔는데, 울트라 모델은 4가지 컬러 모두 그지 같던데요? 진심으로 버건디가 괜찮던가요?",ZUYONI
1437,  이주영,s22 울트라 보조배터리 닮았네요 ㅋㅋㅋㅋ,ZUYONI
1438,  홍동균,자급제로 사서 알뜰폰 요금제를 쓰는 게 최고야~!!!,ZUYONI
1439,  김혜진,ㅋㅋㅋ이언니너무예쁘고성격도좋아서계속보게되요!^_^,ZUYONI
1440,  체다띠즈,쥬연님 이제는 액정필름 안 붙어서 발매 되는건가요?,ZUYONI
1441,  교탄소년,그부분이 인상깊네요 노트의혼을담은 ㅎ 캬,ZUYONI
1442,  돌아온S펜,잘봤어요.. 45만원이나 더 주고 울트라를 살 이유가 있을까요??,ZUYONI
1443,  Melancholy,26:30 아니 26분이나 견디고 들었는데 돌아오는건 마빡 날리기라니?!!!,ZUYONI
1444,  스타벅스,20:03 깜찍한건 바로 주연님 :),ZUYONI
1445,  언박싱하는 현우,와우 대박,ZUYONI
1446,  k미니,견디고 듣다보면 늘어가는 퉤에크!~ 지식!! 오퀘이!!,ZUYONI
1447,  김성식 사진여행,최신정보감사합니다,ZUYONI
1448,  hh,크기는 작으면서 성능은 울트라같은 제품을 원하는건 사치일까요...ㅠㅠ,ZUYONI
1449,  뚱이,오늘 왤캐 예뻐요!!!,ZUYONI
1450,  D L,제가 갤럭시s10+ 쓰고 있는데갤s22u 로 바꿀 시에 유심칩을 새로 사야하나요?말들이 다 달라서똑같은 나노유심이라 상관없다Lte랑 5g랑 달라서 5g유심으로 바꿔야한다뭐가 맞는건가요 ㅠㅠㅠ,ZUYONI
1451,  신촌의고요한영혼,후면에 사과마크만 붙이면 완벽한데...,ZUYONI
1452,  레레,주연님 one ui 4.0 리뷰 영상 올려주세요💙💙,ZUYONI
1453,  _______________________ㅏ,주연님 솔직히 저게 버건디 인가요? 개불색 내지는 적색고구마라떼 아닌가요?,ZUYONI
1454,  hey,오늘 영퀄 왤캐 좋아 !,ZUYONI
1455,  hyunmin son,울트라 가즈아!!!,ZUYONI
1456,  하재환,캬하 1테라 스카이블루 레드 두개 성공~,ZUYONI
1457,  귀여운게최고야,s22 바이올렛 색상 때문에 사고 싶었는데플러스는 너무 크고 s22가 딱인데 ....ㅠㅠㅠ 플러스에만 바이올렛 색상이 있네요 헉허거ㅓㅎ ㅠㅠㅠㅠㅠㅠㅠ 노트9 쓰다가 너머 큰 것도 불편해서 작은걸 사고 싶었거든요 ㅠ0ㅠ... 바이올렛....못버려....으아아아아아악!!!!!!!!고민 더 해봐야겠네요 ㅠ0ㅠ,ZUYONI
1458,  달려보자훈이,주연님 삼성홈페이지 메인 방송 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오 ㅋㅋㅋㅋㅋㅋㅋ,ZUYONI
1459,  조이,눈감고 목소리만 들어보면 배종옥 배우 목소리랑 정말 비슷한거같아요,ZUYONI
1460,  고농축낑깡,희안하게 삼성꺼는 케이스 끼우면 무슨기종인지 다 똑같아 보임,ZUYONI
1461,  김경욱,6:11 킬링 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 사오정 어투졸기탱,ZUYONI
1462,  재명만세TV,카메라가 마음에 들어요.,ZUYONI
1463,  백허그를 당하고있는 규,핑크 실물로 봤는데 진짜 겁나 이쁨,ZUYONI
1464,  갱얼쥐,06:11 내가 보고싶은 주연언니 커여운 모습ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ZUYONI
1465,  belu ga,s22 외장메모리 지원도안되구 무선충전도 안되나요?,ZUYONI
1466,  ringo thelove,6:11 이 삑사리는 언급없이 스무스하게 넘어가는건데?ㅋ 개귀엽,ZUYONI
1467,  Viral Kabir,Does the Korean Variant of S22 Ultra has the Snapdragon 8 GEN 1 ??? can anybody confirm that??? Please.,ZUYONI
1468,  플릭뮤직FLEEKMUSIC,6:12 덜거럭↗덜거럭↗  중독성 포인트,ZUYONI
1469,  Kdg5024,회사분이 최근에 갤럭시S22로 구매하셨는데주연님 덕분에 싸게 구매할수있어서 감사해요겸사겸사 제꺼도 구매했네요~~,ZUYONI
1470,  _______________________ㅏ,아니 진짜 아이폰 아이패드 다 갤럭시로 갈아타고 싶다고…,ZUYONI
1471,  Jino지노,페이커랑 게임이라니…,ZUYONI
1472,  피닉스건,배터리 줄이고 무게 줄어드는게 맞는가? ㅠㅠ,ZUYONI
1473,  Ok,진짜 잘한다 종종사소한것까지 이야기해주고 고객각도에서 이런저런기능은  있어야되고 무시해도된다라는식으로 참 좋네 ~~~ 굿굿,ZUYONI
1474,  winter1team snusrdigital,섭이형이 22ultra 버건디는 아재취향이라는데 주연님 취향이 AZAE?,ZUYONI
1475,  나는 사실 유튜버,새빨간색이나 퍼플 색 있었으면 했는데...,ZUYONI
1476,  Jjinii Y.,06:11 덜거럭덜거럭 ㅋㅋㅋ 할모니목소리 넘 기엽 ♡,ZUYONI
1477,  rjch0228,와...기가막힌다,ZUYONI
1478,  정효원,"""덜거럭덜거럭"" 귀여워요~",ZUYONI
1479,  백준호,"이번꺼 이쁘네 점점 삼성 디자인 괜찮아지는듯 폴드,플립 존버한다",ZUYONI
1480,  심재민,음..s22색상 이쁘다 각진느낌 애플마냥,ZUYONI
1481,  새참만두,무슨 전자.테크 유튜버가 연예인같이 이쁜거야 반칙아니냐고,ZUYONI
1482,  Fatman,다른 유튜버들 다 미리 대여 받아서 써봤다던데.. 왜 우리 주연씨 개무시하냐..,ZUYONI
1483,  AR파이낸셜 김진우,리액션 졸잼.....06:12,ZUYONI
1484,  i ng,16:54 페이커는 못 참지,ZUYONI
1485,  딴지꽁지,울트라는 꼭 디자인이 보조배터리 에디션같네,ZUYONI
1486,  한번더,6:11 이번 영상 킬포,ZUYONI
1487,  Private KIM,ㅋㅋㅋ 생각보다 많이 바뀌긴 했지 ㅋㅋㅋ 써보니까 기대이상이겠지 ㅋㅋㅋ,ZUYONI
1488,  고르반,덜거럭 덜거럭.. 너무 귀여우심..,ZUYONI
1489,  Matty Matt,기여어,ZUYONI
1490,  RUN투유,주연님 노트20울에서 s22울로 넘어갈만하나요??,ZUYONI
1491,  알싸한마늘통닭,6:26 표정이 점점 잇섭화 되어감 ㅋㅋ,ZUYONI
1492,  이수빈,S21 3달 전에 샀는데 으으 참을걸..전에 쓰던게 심하게 고장나서...ㅠㅠㅠㅠㅠ,ZUYONI
1493,  본프오 VONPOH,"0:45 찍으라고 핸드폰을 보내는 경우도 있는거 같고, 이렇게 감금? 해서 찍게 하는 경우도 있는거군용 아함 🤫1:15 그런데 버리셨어~ ㅎㅎㅎㅎ😆견디고 리뷰하면 버리게 되는 설명서?? 대본??? 이라고 해야 되나요... ㅎㅎㅎ🤣10:10 ㅎㅎㅎㅎ 와 반전이 빠른편이네요. ㅎㅎㅎㅎ 10:40 오~ 영상도 그런가용?PPL  중간에 유튜브에서 넣은 광고 인줄.... 알았네요 ㅋㅋㅋ",ZUYONI
1494,  형아,누나 옷 이쁘게 잘 입네...,ZUYONI
1495,  채유니,핑크골드 넘 예쁘다ㅠ,ZUYONI
1496,  세흔,3:51 velvet아 오늘따라 니가 그립다..,ZUYONI
1497,  초코송이,하...S22+가 울트라랑 가격은 비슷하지만 노트펜 차이만 있고 스펙만 같다면 22플러스 바꾸고싶네요. 울트라 디자인은 엿같은 엣지때문에.. 그리고 여름바지 주머니에 들어가기엔 크다고 느꼈어요ㅠㅠ지금 아이폰이랑 너무 고민중인데 갤럭시만 썼던사람이라 22플러스는 아이폰 디자인이랑 유사해서 끌리는데 성능차이가 날거같아서 고민입니다...,ZUYONI
1498,  lime kim,6:11 이게 뭐라고 계속 보게 되넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ZUYONI
1499,  いちばん,주연씨 점점 더 이뻐져 🤣,ZUYONI
