,id,comment,contents
1154,  WEQUER FRANK,유튜버님 실수하신 부분이 있어요 아이폰 SE3부터 배터리가 200m정도 커졌어요!!,THE EDIT
1155,  권주형,참고로 아이폰 13미니 성지 찾아서 사면 오히려 미니보다 se가 더 비쌈 ㅋㅋㅋ 자급제 안쓰면 죽는다라는 사람빼고는 se를 살이유가 없음,THE EDIT
1156,  유자,갤럭시 z플립3에서 고민하는분은 없나요ㅠㅠ 배터리/충격에약한거 때문에 바꾸고싶은데 요즘 논란때문에 갤럭시에서 넘어가볼까합니다..,THE EDIT
1157,  벤 참,"요새 12mini가 지원금을 많이 줘서,, 과연 se3가 잘 팔릴지..",THE EDIT
1158,  꾸샤,영상 잘 봤습니다~,THE EDIT
1159,  강민수,"se2 쓰고 있는데 배터리 용량 떄문에 돌아버릴뻔,, 유투브 30분 보면 배터리 50% 돼 있음,, 외출시에 보조배터리 필수",THE EDIT
1160,  dr J,아이폰13 미니 대비 해상도가 낮은데성능이 비슷하던가욤? ㅜㅜ낮은 해상도로 인해 퍼포먼스가 더 질나오면 살만한데.. ㅜㅜ,THE EDIT
1161,  명구죠,아이폰11 이랑 se3세대 비교도 부탁드립니다  빨리 부탁드립니다,THE EDIT
1162,  yunhak dong,"se2, 3는 배터리야 환경에 따라서 충전하면된다지만 이것도 은근 스트레스인데 그보다 나이, 시력, 노안정도에 따라 다르겠지만 화면이 너무 작아서 단순용도인 웹서핑, 카톡보는것도 좀 오래보면 눈이 불편해요.  웹서핑, 카톡정도는 2~3년 더된 휴대폰 성능에서도 전혀 무리가없고 체감도 잘 안되다보니 솔직히 성능이 별 의미가없더라고요. 칩셋 좋고 가성비 좋다고 혹하지 마시길…막상 써보면 싼데는 다 이유가있다는걸 알게되요. 팬심+마케팅용 제품인데 좀 과장하면 피처폰 사용하는 느낌일거에요. 전화, 문자, 짧은 웹서치등 아주 간단하게 사용하고 연락 주고받는거외에는 휴대폰 잘안보는 사용자에게 적합해요. 이럴거면 59만원주고 사는거보다 차라리 10만원대인 se2나 아이폰8이 낫죠. 솔직히 se3는 추천하고싶지 않아요. 차라리 같은 lcd 액정 기준 se2, XR, 11의 가성비가 더 좋다고 느낄겁니다.",THE EDIT
1163,  찌잼의 킁킁,se2 2년 사용하고 홈버튼 없는 폰을 사기 싫어서 버티고 있었는데 3세대 사야겠다,THE EDIT
1164,  이삭토스트먹고싶다,말이 고작 29만원의 차이지 퍼센트로 따지면 30% 가격상승이라 부담이 큰건 사실임.,THE EDIT
1165,  리군,아이폰6 때 기억 때문에 추억겸 아이폰복귀겸 se 2세대 샀는데.. 반년도 안되서 팔았어요.. 옛날에는 저 작은화면에 어떻게 오타 안내고 키보드를 쳤는지...,THE EDIT
1166,  CHI다크헌터,진짜 아이폰 최고의 디자인은 5S.SE.아이폰se3가 각디자인으로 나오길 정말 바랬는데.. 요번에도 거른다.,THE EDIT
1167,  뇽뇽,se는 홈버튼 쓰는맛에 쓰는거지....마스크 쓰고 얼굴인식이 된다한들 터치 아이디보다 불편,THE EDIT
1168,  김진영,정말 나는 핸드폰으로 가벼운것만하고 나머지는 노트북 테블릿으로한다는거 아니면. 저 SE만 잘쓰는사람 한명도못봄 ㅋㅋㅋㅋㅋ주위다른 기기들이 받쳐줄때 잘쓰는폰,THE EDIT
1169,  sunny K.,"갤s22 기다리다 gos 이슈로 아이폰13미니를 최근에 산 사람인데요. 가격때문에 se3 사는 사람이면 압도적으로 13 미니 사세요. 128g가 66만원인데, 13미니 중고나라에서 미개봉 새거 (말그대로 개봉하지 않은 새거) 사시면 색상따라 가격 다르긴 하지만 75만원 내외에서 구매 가능합니다. 가장 비싼게 분홍색이고 다른 색을 더 저렴하고 용달블루의 경우 미개봉이 60만원대 후반대도 있어요. 제가 13미니 핑크를 미개봉 75에 한 3주 전쯤에 직접 산 사람이기 때문에 잘 압니다. 그냥 13미니 현금박치기 해서 사는게 정말 se3 사는 거보다 돈 버는 거라고 자신있게 말할 수 있습니다.",THE EDIT
1170,  최민석,se2도 중간에 충전기 빠진 모델로 변경되었습니다,THE EDIT
1171,  또니,아이폰xs 3년째 쓰고있는 사람입니다아직도 너무 잘쓰고있어요 다만 쫌 느려지고 카메라 때문에 바꾸고싶은데요이번에 나온 se3 128기가를 살지아이폰14 를 기다릴지 고민이에요,THE EDIT
1172,  꽃좀비,거의 모든 리뷰에서 폰임에도 불구하고 통화음질은 신경쓰지 않는다 그런 시대인것이니까,THE EDIT
1173,  ka seok,정보 감사합니다,THE EDIT
1174,  겁쟁이레모니,에어 5도 넘 궁금해요..,THE EDIT
1175,  Portal,SE의 적정가격은 30~35만원입니다.,THE EDIT
1176,  말자,으헝헝헝 다음영상이 기대되요!!!,THE EDIT
1177,  김정숙,저는 se2오랫동안쓰고있는데 베젤이 이제는 너무 커요.. 배터리도 블루투스사용하면 배터리녹는게보이니..,THE EDIT
1178,  혹등고래,이번엔 초록색 아이폰은 얼마나 또  흐느적거리려나...,THE EDIT
1179,  ヒーロー.,제가 지금 갤럭시 A51 5G를 쓰고있는데 아이폰 se3으로 바꾸면 가격부담이 크나요?,THE EDIT
1180,  고양이 델 TV,s22는 쓰레기라서 거의 최신 아이폰 대비 두배이상 게임  성능 차이 납니다 ㅋㅋ,THE EDIT
1181,  상헌,군대가기전에 A51 5G를 샀고 약정이 2달 정도 남았는데 갈아타는게 맞을까요?,THE EDIT
1182,  HP 0,a15 바이오닉 칩을 쓰는데 그걸 낭비해버리는 4.7인치 화면이라니,THE EDIT
1183,  jo yoong,se3는 아이폰13을 사게 하려고 나온 것 같다,THE EDIT
1184,  써머셋,죽어도 홈버튼을 포기못하는 사람입니다 현재 아이폰8 사용중인데 se3로 갈아탈까 고민중입니다 8과se3 차이가 적다면 그냥 8쓸까하는데차이아시는분 계신가요,THE EDIT
1185,  by k,se 쓰는 사람이라먼 64기가 살듯 128기가 살돈이면 중고 가격과 너무 가까움,THE EDIT
1186,  꾸 뿌,아직 xs카메라감성을 이기는 건 없는건가..,THE EDIT
1187,  구 빡,요즘에아이폰 디자인이 마음에 드는게 없네 아이폰 30까지만 존버해야겠다,THE EDIT
1188,  구구,홈버튼 사랑합니다❤️,THE EDIT
1189,  헙! 만쥬에요?,아이폰 6 쓰고 있는데 이것보다는 se3이 확실히 좋겠죵??…,THE EDIT
1190,  an jade,아이폰 SE 3세대 셀카 카메라 망원렌즈인가요? 아니면 구형 아이폰처럼 일반렌즈인가요?? 망원렌즈만 아니면 당장 갈아타고싶네요 ㅠㅠ 요즘 아이폰들 전면 다 망원렌즈라 넘 맘에 안들어요,THE EDIT
1191,  yeah oh,se 이쁘고 사고 싶다고 말하는 사람 중에 사는 사람 못봄 ㅋ 다 상위 모델로 가지,THE EDIT
1192,  JAEKYU LEE,"아이폰 13미니 = G70 풀옵션, 아이폰se3세대 = 아반떼 N 깡통모델",THE EDIT
1193,  juhun lim,이런건 학생만 사용하셈 아이폰x아닌이상 페이스아이디 쓰던 기계에선 스팩다운임,THE EDIT
1194,  mon mon,지문인식있는건 큰 장점,THE EDIT
1195,  이은채,안녕하세요? 디에디트님! 고민이 있어 신청드려요! 제가 아이폰 12 프로랑 아이폰 13미니 고민중인데 스펙 비교 부탁드려요!,THE EDIT
1196,  dododa dododo,아이폰 13프로시리즈>>>>>>>>>>>>>>>>>>>>>>>>>>>13일반미니>>SE3세대 이게 현실임.,THE EDIT
1197,  현이,홈버튼 때문에 6 지금도 쓰고있는 사람이에요! 새로 나온 se3 안 그래도 궁금해서 찾아보려고 유튭 켰더니 어쩜...🙊 +근데 궁금한게 홈버튼이 없는 폰은 홈버튼 기능을 뭘 눌러서 쓰는 거예요??? 밑에 홈버튼이 있다고 생각하고 화면에 손을 대고 있으면 되는건가....?,THE EDIT
1198,  밍블리,아이폰 미니를 사용 하고있고 서브폰을 알아보다가 미니를 서브폰으로 전환하고 프로를 살까했는데 ㅋㅋㅋㅋ se를 사야겠군요 ㅋㅋㅋ,THE EDIT
1199,  온리주현,탈모 별로 갤럭시 산 이유가 노치 였어요ㅋ다시 아이폰 se로 돌아가고 싶어요,THE EDIT
1200,  올드맨,29 만원을 절약하려고 13미니를 사려고했더니. 5g 약정요금제가29만원이. 더따라오는 매직 ㅋㅋㅋ애초에 4.7인치든5.1인치로 영상을 본다는 것부터 웃김 ㅋㅋ,THE EDIT
1201,  김태형,홈버튼을 선호한다는 사람보면얼마전 아이폰에 oled넣기전 lcd를 oled보다 선호한다는 사람이 떠오르고노치가 물방울보다 더 낫다는 말이 떠오름 ㅋㅋㅋㅋ노치없어지고 물방울 나와도 노치가 더 좋다는 사람이 있을지 궁금 ㅋㅋ,THE EDIT
1202,  S.w Han,홈버튼 아직도 난 젛은데근데 가격은 40만원대로 나왓어야고 본다,THE EDIT
1203,  대대대,일단 무게가 가벼워야함,THE EDIT
1204,  sseennaaaa,그냥 할부하고 13프맥 쓰십쇼 진짜 인생폰입니다 5년 써도 만족스러울거같음,THE EDIT
1205,  J OH,나는 아이 폰 se 1 사용 중인데 불편한 거 없이 잘 사용 중입니다.,THE EDIT
1206,  JO JO,"그린 특집 찍어주세여!!!!!!!아이폰11그린12그린13그린, 알파그린갤럭시s22울트라 그린까지!~~~~",THE EDIT
1207,  삐깨삐갯피캐쮸,난 누가 100만원주면서 2년동안써달라고해도 안쓸폰인데 누군가는 좋것지,THE EDIT
1208,  뱅뱅뱅,이 폰은 폰을 사용하는 사람한테는 추천 안해요se 쓰려면 준비물은 맥북 or 아이패드임,THE EDIT
1209,  구경 하며 산책,안드 10년넘은 사용자로써 아이폰 한번쯤은 쓰고싶다 통화녹음쫌 se 모델 이라도살개,THE EDIT
1210,  상류사회,홈버튼을 살리고화편 위를 더 끌어올려줄순 없었을까??????,THE EDIT
1211,  jjm,지금 제가 쓰고있는 갤럭시 s7 보다는 좋지않을까요?,THE EDIT
1212,  bo,아니 se1 디자인으로 나오면 걍 바로 샀는데,THE EDIT
1213,  a lsntjs,디에디트님 최고,THE EDIT
1214,  vitamin_tv,옛날 그 아이팟터치 느낌이다 ㅋㅋㅋ,THE EDIT
1215,  라벤,왜 아이폰최신꺼들은 지문인식없나요..?ㅠㅠ,THE EDIT
1216,  상후니,미니에서 3세대 고민하시는 분이 계시는 구나,THE EDIT
1217,  ash,미니12랑 배터리타임 동일 하다던데,THE EDIT
1218,  사과는맛있어,1년 버텨서 4세대를 사자,THE EDIT
1219,  온리주현,밝기 50프로로 하고 쓰는 사람이라 너무 밝으면 눈 아파요 ㅠㅠ,THE EDIT
1220,  쳐,제가 곧 살거라 그러는데 se3세대는 시리있나요??,THE EDIT
1221,  이승호,11pro 사용하는 사람은 넘어가는거 어떨까요?,THE EDIT
1222,  세상만사,"애플을 써보고 싶어서 SE3를 사고 싶은데, 주변에서 다들 말리네요. 넌 윈도우를 떠날 수 없다고. 패드, 컴은 애플 못쓰고, 안쓰고, 핸드폰만 애플로 넘어가는 것은 별로 일까요?",THE EDIT
1223,  도아_,구린 (램 2기가 ㅅㅂ) 엘지 폰 2년 째 사용 중인데 (구매 당시에도 최신 기종이 아니었습니다..) 당연히 만족하겠죠?,THE EDIT
1224,  혐TUBE,가격대비 성능이 좋고 가성비라해도 저걸굳이 사야할 이유가... 그닥 끌리는 매이트가 없음 홈버튼??? 그건 그냥 사야할구실을 만드는 정신숭리 같음 ㅋㅋㅋ애플 이런거 보면 참 대단한 놈들이다ㅋㅋㅋ,THE EDIT
1225,  유재길,우와~~머리안감은것까지 표현하네요4세대 정수리냄새도표현할듯 ㅋ,THE EDIT
1226,  꿈을향헤,잡스의 마지막 흔적...아마 다음껀 xs가 되겠죠,THE EDIT
1227,  Ben Lee,아이폰 se2보다 훨씬 좋아져버림 그게 그거가 아니였음,THE EDIT
1228,  NANO KIM,이 디자인 몇 년째지ㅋㅋㅋ,THE EDIT
1229,  a lsntjs,작을거 쓸거면  13미니가  더 나은것 같은데,THE EDIT
1230,  D S,아니 최신 제품의 좋은 제품에서 굳이 다운그레이드 가는 사람들은 이해가 안되네 ㅋㅋㅋㅋㅋ 특이한 사람들 많아디스플레이가 차이 많이 난다,THE EDIT
1231,  마파람,요즘 시대에 저 화면크기를 어떻게 써...,THE EDIT
1232,  ㅁㄹㄸㅈㄹ,솔까 신형폰에서 se로 바꾼다는건 제정신아님 ㅋㅋㅋ,THE EDIT
1233,  웅이,iphone se3로 마음 굳혔는데 이거보고 또 흔들리네요 ㅋㅋㅋㅋ,THE EDIT
1234,  이재성,a53 트리플 카메라가 아니라 쿼드 카메라입니다 카메라가 4개입니다,THE EDIT
1235,  kkk,se2세대 보호필름이랑 호환되나요?,THE EDIT
1236,  천승원,안녕하세요 아이폰에 관심이 많은 사람 입니다. 혹시 아이폰se3에 LTE 요금재가 있나요,THE EDIT
1237,  황정식,괜히 싼거 아니다 ㅋㅋㅋㅋㅋ,THE EDIT
1238,  화이트,se4세대 노치 기대합니다,THE EDIT
1239,  익명,지금 쓰고있는폰이 갤럭시인데 아직까진 쓸만하니 SE4존버해봅니다홈버튼 못버리지,THE EDIT
1240,  미야옹철,se3 자급제냐 13미니 자급제냐 고민이로다,THE EDIT
1241,  새벽마촉,22년도에 14미니 않나오고 내년초에 se4 로 나오겟네 ㅎ,THE EDIT
1242,  Rothy I'm,아이폰 8을 하도 보상판매 많이 했나보네.. 사골도 이렇게 우려먹지는 않는데,THE EDIT
1243,  염학진,에플이 진짜 무섭거나 대단한게삼성폰만 봐도 구형 디자인은 바로 시대에 뒤쳐지게 보이게 해서 폰을 바꿀 생각이 들게 하는대에플은 자기들 구형 디자인을 자랑스럽게 생각해서 지금도 적용함이게 소비자에게는 이득인거고 디자인을 보고 구입 했던 소비자들에 대한 존중까지도 들게 만듬신형 구형 디자인 차이를 없게 만들면서 구형 사용자들의 아쉬움을 달래주고신형은 최신 성능을 넣어서 새로 구입하는 사람들에게 만족감을 주는진짜 장사는 이렇게 하는거다 라는걸 보여줌,THE EDIT
1244,  절턴목사,전 안드만쓰다가 이번에 문제 생기고 아이폰으로 갈아탈려고 입문용으로 구매했습니다쓰다가 아이폰14나오면 갈아탈려구요,THE EDIT
1245,  아리시아플로랜서,아이폰 7 사용하다 파손되서 고민하다 너무 크면 소설 읽을때 손이 피곤해져서 같은 크기에 홈버튼 있는 거 찾다 성능좋은 se3 세대 로 오늘 구매했음.전화번호하고 사진은 연동해서 복구했는데 어플은 다시 설치해야하는것이 좀 힘드네요. 어플도 연동 해줬으면 좋은데.. 머머깔았는지 많이 사용하던것만 기억나서.. 고생중.,THE EDIT
1246,  세남자TV,사고싶네요.. 6쓰다가 겔럭시 넘어갔다가 다이 아이폰 쓰고 있는데 홈버튼 그립네요,THE EDIT
1247,  찌수,xr로 나와주지 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 우앙앙러유ㅠㅠㅠㅠ 애플 실수했어 광광,THE EDIT
1248,  김주영,홈버튼 제가 좋아합니다ㅎㅎ,THE EDIT
1249,  Ben Lee,메모리랑 배터리 업글된거랑 색 잘빠진거,THE EDIT
1250,  겨울이야기,작아서 하나 더 구입 할려고 합니다.지금 13프로맥스 512사용,THE EDIT
1251,  젤피JellFi,se 사야하나 고민이엿는데 그냥 12써야겟어요,THE EDIT
1252,  Jimu King,와우 다음리뷰는 초록 종이 아이폰인가요?!,THE EDIT
1253,  Jeremy J,다필요없고 배터리가 관건임,THE EDIT
1254,  태진 임,Jon na  모든게 버벅임카메라 켜도 버벅여...카톡 켜도 버벅여...게임 해도 버벅여...홈화면 넘겨도 버벅여...버벅이는거 상관없고 국뽕에 취하시는분들만 구매하시길 ~아 참고로 갤럭시 A 시리즈를 말하는 거임,THE EDIT
1255,  할라웨이,아무리 그래도 LCD는 아니다LCD는 눈썩는다,THE EDIT
1256,  chang-kun Yu,애플이 '대가리' 잘 굴린다... 만 기억에 남아요!!,THE EDIT
1257,  NADA,13 미니 가는 게 베스트,THE EDIT
1258,"  [ᄋ,ᄋ]다쁘",아이폰xs 페이스아이디 고장난거 쓰고 있는데 넘어갈까 말까 고민되네요....,THE EDIT
1259,  Sunsin Ee,2017년이나 2022년이나 아이폰으로 전화걸고 카톡하고 인터넷하는건 변한게 없다...... 크...... 무엇때문에 가격과 성능은 오르는지...........!!!!!!!!??????!?!?,THE EDIT
1260,  H님의 선글라스,어머어머어머 이렇게 비교를 해주는 디에디트 구독을 해야겠어요 안해야겠어요?(하라는 뜻),THE EDIT
1261,  파주살아요,지금 아이폰se2도 중고나라에서 20만원대인데1년뒤에 중고나라에서 봐요 20만원대이면 구매생각합니다,THE EDIT
1262,  박스나이퍼,충전기 이어폰을 환경파괴로 단언하고 가격올리는,THE EDIT
1263,  MANN by LIM,se 는 3~4년 전 나왔어야 ..,THE EDIT
1264,  빡구,아이폰x 쓰는데 아이폰se3 교체할까 고만돼네요 배터리상태 63퍼인데 ㅠㅠ😭,THE EDIT
1265,  Jack Yang,폼팩터를 하나도 안바꾸고 내는 건 소비자 기만 아닌가 성능 성능 하는데 성능면에서 그렇게 크게 체감할 일이 뭐가 있는지.. 애플 입장에서는 자체 생산하는 칩 교체한 것 말고 가격만 올리고 수입만 욕심내는 꼴,THE EDIT
